received_timestamp,cardIndex,currentReward,finalKontostand,klickZeiten,timestamp,,values
2025-01-30T15:17:23.288547+00:00,,,,,,,"{""EDA"": 0.5559999942779541, ""ECG"": 0.17800000309944153}"
2025-01-30T15:17:23.289559+00:00,,,,,,,"{""EDA"": 0.30799999833106995, ""ECG"": -0.902999997138977}"
2025-01-30T15:17:23.290075+00:00,,,,,,,"{""EDA"": 0.22599999606609344, ""ECG"": -0.6510000228881836}"
2025-01-30T15:17:23.292249+00:00,,,,,,,"{""EDA"": 0.0949999988079071, ""ECG"": 0.5899999737739563}"
2025-01-30T15:17:23.292833+00:00,,,,,,,"{""EDA"": 0.09200000017881393, ""ECG"": 0.902999997138977}"
2025-01-30T15:17:23.294493+00:00,,,,,,,"{""EDA"": 0.07999999821186066, ""ECG"": -0.11400000005960464}"
2025-01-30T15:17:23.295093+00:00,,,,,,,"{""EDA"": -0.0020000000949949026, ""ECG"": -0.9890000224113464}"
2025-01-30T15:17:23.297345+00:00,,,,,,,"{""EDA"": 0.03200000151991844, ""ECG"": -0.2680000066757202}"
2025-01-30T15:17:23.297345+00:00,,,,,,,"{""EDA"": 0.22300000488758087, ""ECG"": 0.8330000042915344}"
2025-01-30T15:17:23.298360+00:00,,,,,,,"{""EDA"": 0.3409999907016754, ""ECG"": 0.7480000257492065}"
2025-01-30T15:17:23.298360+00:00,,,,,,,"{""EDA"": 0.5400000214576721, ""ECG"": -0.5139999985694885}"
2025-01-30T15:17:23.298360+00:00,,,,,,,"{""EDA"": 0.8349999785423279, ""ECG"": -0.9829999804496765}"
2025-01-30T15:17:23.300165+00:00,,,,,,,"{""EDA"": 0.9639999866485596, ""ECG"": -0.03099999949336052}"
2025-01-30T15:17:23.300165+00:00,,,,,,,"{""EDA"": 1.371999979019165, ""ECG"": 0.9150000214576721}"
2025-01-30T15:17:23.301216+00:00,,,,,,,"{""EDA"": 1.6759999990463257, ""ECG"": 0.5519999861717224}"
2025-01-30T15:17:23.303360+00:00,,,,,,,"{""EDA"": 1.8259999752044678, ""ECG"": -0.6890000104904175}"
2025-01-30T15:17:23.304412+00:00,,,,,,,"{""EDA"": 2.309000015258789, ""ECG"": -0.8700000047683716}"
2025-01-30T15:17:23.305508+00:00,,,,,,,"{""EDA"": 2.614000082015991, ""ECG"": 0.20000000298023224}"
2025-01-30T15:17:23.306532+00:00,,,,,,,"{""EDA"": 2.8589999675750732, ""ECG"": 0.9660000205039978}"
2025-01-30T15:17:23.307665+00:00,,,,,,,"{""EDA"": 3.1519999504089355, ""ECG"": 0.2759999930858612}"
2025-01-30T15:17:23.307665+00:00,,,,,,,"{""EDA"": 3.6500000953674316, ""ECG"": -0.949999988079071}"
2025-01-30T15:17:23.309300+00:00,,,,,,,"{""EDA"": 3.9149999618530273, ""ECG"": -0.28999999165534973}"
2025-01-30T15:17:23.309830+00:00,,,,,,,"{""EDA"": 4.23199987411499, ""ECG"": 0.902999997138977}"
2025-01-30T15:17:23.311961+00:00,,,,,,,"{""EDA"": 4.495999813079834, ""ECG"": 0.5649999976158142}"
2025-01-30T15:17:23.313512+00:00,,,,,,,"{""EDA"": 4.548999786376953, ""ECG"": -0.7179999947547913}"
2025-01-30T15:17:23.314584+00:00,,,,,,,"{""EDA"": 4.848999977111816, ""ECG"": -0.871999979019165}"
2025-01-30T15:17:23.315599+00:00,,,,,,,"{""EDA"": 4.913000106811523, ""ECG"": 0.26499998569488525}"
2025-01-30T15:17:23.316700+00:00,,,,,,,"{""EDA"": 5.040999889373779, ""ECG"": 0.9990000128746033}"
2025-01-30T15:17:23.317794+00:00,,,,,,,"{""EDA"": 5.0960001945495605, ""ECG"": 0.25999999046325684}"
2025-01-30T15:17:23.319901+00:00,,,,,,,"{""EDA"": 4.991000175476074, ""ECG"": -0.8420000076293945}"
2025-01-30T15:17:23.322590+00:00,,,,,,,"{""EDA"": 5.001999855041504, ""ECG"": -0.7450000047683716}"
2025-01-30T15:17:23.323142+00:00,,,,,,,"{""EDA"": 4.7779998779296875, ""ECG"": 0.5260000228881836}"
2025-01-30T15:17:23.324154+00:00,,,,,,,"{""EDA"": 4.610000133514404, ""ECG"": 0.9340000152587891}"
2025-01-30T15:17:23.324663+00:00,,,,,,,"{""EDA"": 4.46999979019165, ""ECG"": -0.06700000166893005}"
2025-01-30T15:17:23.325201+00:00,,,,,,,"{""EDA"": 4.2870001792907715, ""ECG"": -0.9850000143051147}"
2025-01-30T15:17:23.325727+00:00,,,,,,,"{""EDA"": 4.006999969482422, ""ECG"": -0.42399999499320984}"
2025-01-30T15:17:23.326805+00:00,,,,,,,"{""EDA"": 3.697999954223633, ""ECG"": 0.718999981880188}"
2025-01-30T15:17:23.327334+00:00,,,,,,,"{""EDA"": 3.427000045776367, ""ECG"": 0.7879999876022339}"
2025-01-30T15:17:23.328454+00:00,,,,,,,"{""EDA"": 3.1449999809265137, ""ECG"": -0.32100000977516174}"
2025-01-30T15:17:23.329998+00:00,,,,,,,"{""EDA"": 2.934000015258789, ""ECG"": -0.996999979019165}"
2025-01-30T15:17:23.331625+00:00,,,,,,,"{""EDA"": 2.506999969482422, ""ECG"": -0.210999995470047}"
2025-01-30T15:17:23.333904+00:00,,,,,,,"{""EDA"": 2.2320001125335693, ""ECG"": 0.9449999928474426}"
2025-01-30T15:17:23.334446+00:00,,,,,,,"{""EDA"": 1.906999945640564, ""ECG"": 0.6380000114440918}"
2025-01-30T15:17:23.336632+00:00,,,,,,,"{""EDA"": 1.496999979019165, ""ECG"": -0.5249999761581421}"
2025-01-30T15:17:23.338181+00:00,,,,,,,"{""EDA"": 1.3320000171661377, ""ECG"": -0.9639999866485596}"
2025-01-30T15:17:23.338708+00:00,,,,,,,"{""EDA"": 1.093000054359436, ""ECG"": 0.1340000033378601}"
2025-01-30T15:17:23.339800+00:00,,,,,,,"{""EDA"": 0.8230000138282776, ""ECG"": 0.968999981880188}"
2025-01-30T15:17:23.340334+00:00,,,,,,,"{""EDA"": 0.5429999828338623, ""ECG"": 0.3659999966621399}"
2025-01-30T15:17:23.341359+00:00,,,,,,,"{""EDA"": 0.4189999997615814, ""ECG"": -0.8619999885559082}"
2025-01-30T15:17:23.341881+00:00,,,,,,,"{""EDA"": 0.11599999666213989, ""ECG"": -0.7609999775886536}"
2025-01-30T15:17:23.342420+00:00,,,,,,,"{""EDA"": 0.1860000044107437, ""ECG"": 0.4129999876022339}"
2025-01-30T15:17:23.342420+00:00,,,,,,,"{""EDA"": -0.017000000923871994, ""ECG"": 0.9539999961853027}"
2025-01-30T15:17:23.344563+00:00,,,,,,,"{""EDA"": -0.05999999865889549, ""ECG"": -0.029999999329447746}"
2025-01-30T15:17:23.349439+00:00,,,,,,,"{""EDA"": -0.020999999716877937, ""ECG"": -0.9829999804496765}"
2025-01-30T15:17:23.351682+00:00,,,,,,,"{""EDA"": 0.00800000037997961, ""ECG"": -0.5339999794960022}"
2025-01-30T15:17:23.355042+00:00,,,,,,,"{""EDA"": 0.18400000035762787, ""ECG"": 0.6710000038146973}"
2025-01-30T15:17:23.357220+00:00,,,,,,,"{""EDA"": 0.23600000143051147, ""ECG"": 0.8320000171661377}"
2025-01-30T15:17:23.358753+00:00,,,,,,,"{""EDA"": 0.5479999780654907, ""ECG"": -0.28299999237060547}"
2025-01-30T15:17:23.358753+00:00,,,,,,,"{""EDA"": 0.7860000133514404, ""ECG"": -0.949999988079071}"
2025-01-30T15:17:23.359967+00:00,,,,,,,"{""EDA"": 1.0779999494552612, ""ECG"": -0.06800000369548798}"
2025-01-30T15:17:23.361494+00:00,,,,,,,"{""EDA"": 1.25600004196167, ""ECG"": 0.902999997138977}"
2025-01-30T15:17:23.362055+00:00,,,,,,,"{""EDA"": 1.531999945640564, ""ECG"": 0.609000027179718}"
2025-01-30T15:17:23.362055+00:00,,,,,,,"{""EDA"": 1.906999945640564, ""ECG"": -0.621999979019165}"
2025-01-30T15:17:23.364302+00:00,,,,,,,"{""EDA"": 2.2699999809265137, ""ECG"": -0.9290000200271606}"
2025-01-30T15:17:23.366458+00:00,,,,,,,"{""EDA"": 2.628000020980835, ""ECG"": 0.19699999690055847}"
2025-01-30T15:17:23.367632+00:00,,,,,,,"{""EDA"": 2.8350000381469727, ""ECG"": 1.0199999809265137}"
2025-01-30T15:17:23.367632+00:00,,,,,,,"{""EDA"": 3.184000015258789, ""ECG"": 0.3529999852180481}"
2025-01-30T15:17:23.369685+00:00,,,,,,,"{""EDA"": 3.434999942779541, ""ECG"": -0.7850000262260437}"
2025-01-30T15:17:23.371343+00:00,,,,,,,"{""EDA"": 3.7669999599456787, ""ECG"": -0.7799999713897705}"
2025-01-30T15:17:23.373444+00:00,,,,,,,"{""EDA"": 4.000999927520752, ""ECG"": 0.4059999883174896}"
2025-01-30T15:17:23.375016+00:00,,,,,,,"{""EDA"": 4.250999927520752, ""ECG"": 1.0169999599456787}"
2025-01-30T15:17:23.376344+00:00,,,,,,,"{""EDA"": 4.517000198364258, ""ECG"": 0.03500000014901161}"
2025-01-30T15:17:23.378522+00:00,,,,,,,"{""EDA"": 4.723999977111816, ""ECG"": -1.0169999599456787}"
2025-01-30T15:17:23.378522+00:00,,,,,,,"{""EDA"": 4.827000141143799, ""ECG"": -0.4410000145435333}"
2025-01-30T15:17:23.379417+00:00,,,,,,,"{""EDA"": 4.993000030517578, ""ECG"": 0.7919999957084656}"
2025-01-30T15:17:23.379949+00:00,,,,,,,"{""EDA"": 4.934000015258789, ""ECG"": 0.8059999942779541}"
2025-01-30T15:17:23.380964+00:00,,,,,,,"{""EDA"": 5.043000221252441, ""ECG"": -0.36800000071525574}"
2025-01-30T15:17:23.381474+00:00,,,,,,,"{""EDA"": 4.946000099182129, ""ECG"": -0.9729999899864197}"
2025-01-30T15:17:23.382490+00:00,,,,,,,"{""EDA"": 4.894000053405762, ""ECG"": -0.03700000047683716}"
2025-01-30T15:17:23.382490+00:00,,,,,,,"{""EDA"": 4.693999767303467, ""ECG"": 0.9879999756813049}"
2025-01-30T15:17:23.384353+00:00,,,,,,,"{""EDA"": 4.6539998054504395, ""ECG"": 0.5339999794960022}"
2025-01-30T15:17:23.384353+00:00,,,,,,,"{""EDA"": 4.488999843597412, ""ECG"": -0.7089999914169312}"
2025-01-30T15:17:23.388081+00:00,,,,,,,"{""EDA"": 4.10099983215332, ""ECG"": -0.8700000047683716}"
2025-01-30T15:17:23.391672+00:00,,,,,,,"{""EDA"": 3.6689999103546143, ""ECG"": 0.9919999837875366}"
2025-01-30T15:17:23.394146+00:00,,,,,,,"{""EDA"": 3.4030001163482666, ""ECG"": 0.4259999990463257}"
2025-01-30T15:17:23.394146+00:00,,,,,,,"{""EDA"": 3.128000020980835, ""ECG"": -0.7789999842643738}"
2025-01-30T15:17:23.395157+00:00,,,,,,,"{""EDA"": 2.677000045776367, ""ECG"": -0.8190000057220459}"
2025-01-30T15:17:23.395693+00:00,,,,,,,"{""EDA"": 2.3570001125335693, ""ECG"": 0.3630000054836273}"
2025-01-30T15:17:23.396721+00:00,,,,,,,"{""EDA"": 2.118000030517578, ""ECG"": 0.9409999847412109}"
2025-01-30T15:17:23.397255+00:00,,,,,,,"{""EDA"": 1.8380000591278076, ""ECG"": 0.14499999582767487}"
2025-01-30T15:17:23.397255+00:00,,,,,,,"{""EDA"": 1.3960000276565552, ""ECG"": -0.9169999957084656}"
2025-01-30T15:17:23.398289+00:00,,,,,,,"{""EDA"": 1.187999963760376, ""ECG"": -0.6389999985694885}"
2025-01-30T15:17:23.400420+00:00,,,,,,,"{""EDA"": 0.8009999990463257, ""ECG"": 0.6299999952316284}"
2025-01-30T15:17:23.401438+00:00,,,,,,,"{""EDA"": 0.7590000033378601, ""ECG"": 0.8970000147819519}"
2025-01-30T15:17:23.401948+00:00,,,,,,,"{""EDA"": 0.4359999895095825, ""ECG"": -0.12200000137090683}"
2025-01-30T15:17:23.403478+00:00,,,,,,,"{""EDA"": 0.2669999897480011, ""ECG"": -0.9570000171661377}"
2025-01-30T15:17:23.405491+00:00,,,,,,,"{""EDA"": 0.20200000703334808, ""ECG"": -0.37299999594688416}"
2025-01-30T15:17:23.407033+00:00,,,,,,,"{""EDA"": 0.017999999225139618, ""ECG"": 0.8379999995231628}"
2025-01-30T15:17:23.407033+00:00,,,,,,,"{""EDA"": -0.06499999761581421, ""ECG"": 0.6769999861717224}"
2025-01-30T15:17:23.409810+00:00,,,,,,,"{""EDA"": -0.09300000220537186, ""ECG"": -0.5260000228881836}"
2025-01-30T15:17:23.410929+00:00,,,,,,,"{""EDA"": -0.0010000000474974513, ""ECG"": -0.9679999947547913}"
2025-01-30T15:17:23.413671+00:00,,,,,,,"{""EDA"": 0.039000000804662704, ""ECG"": 0.007000000216066837}"
2025-01-30T15:17:23.415282+00:00,,,,,,,"{""EDA"": 0.23499999940395355, ""ECG"": 0.972000002861023}"
2025-01-30T15:17:23.417314+00:00,,,,,,,"{""EDA"": 0.4749999940395355, ""ECG"": 0.4519999921321869}"
2025-01-30T15:17:23.417825+00:00,,,,,,,"{""EDA"": 0.671999990940094, ""ECG"": -0.7319999933242798}"
2025-01-30T15:17:23.420476+00:00,,,,,,,"{""EDA"": 0.8399999737739563, ""ECG"": -0.8379999995231628}"
2025-01-30T15:17:23.422079+00:00,,,,,,,"{""EDA"": 1.1430000066757202, ""ECG"": 0.3569999933242798}"
2025-01-30T15:17:23.425487+00:00,,,,,,,"{""EDA"": 1.3300000429153442, ""ECG"": 1.0379999876022339}"
2025-01-30T15:17:23.428172+00:00,,,,,,,"{""EDA"": 1.6160000562667847, ""ECG"": 0.08299999684095383}"
2025-01-30T15:17:23.429684+00:00,,,,,,,"{""EDA"": 1.9869999885559082, ""ECG"": -0.8949999809265137}"
2025-01-30T15:17:23.430226+00:00,,,,,,,"{""EDA"": 2.3559999465942383, ""ECG"": -0.5870000123977661}"
2025-01-30T15:17:23.430226+00:00,,,,,,,"{""EDA"": 2.7070000171661377, ""ECG"": 0.699999988079071}"
2025-01-30T15:17:23.430226+00:00,,,,,,,"{""EDA"": 2.99399995803833, ""ECG"": 0.8889999985694885}"
2025-01-30T15:17:23.431987+00:00,,,,,,,"{""EDA"": 3.3489999771118164, ""ECG"": -0.25099998712539673}"
2025-01-30T15:17:23.434100+00:00,,,,,,,"{""EDA"": 3.6619999408721924, ""ECG"": -1.0269999504089355}"
2025-01-30T15:17:23.434639+00:00,,,,,,,"{""EDA"": 3.938999891281128, ""ECG"": -0.21299999952316284}"
2025-01-30T15:17:23.435169+00:00,,,,,,,"{""EDA"": 4.192999839782715, ""ECG"": 0.8849999904632568}"
2025-01-30T15:17:23.436152+00:00,,,,,,,"{""EDA"": 4.445000171661377, ""ECG"": 0.6439999938011169}"
2025-01-30T15:17:23.437169+00:00,,,,,,,"{""EDA"": 4.618000030517578, ""ECG"": -0.5289999842643738}"
2025-01-30T15:17:23.437169+00:00,,,,,,,"{""EDA"": 4.7210001945495605, ""ECG"": -1.0049999952316284}"
2025-01-30T15:17:23.440421+00:00,,,,,,,"{""EDA"": 4.827000141143799, ""ECG"": 0.03400000184774399}"
2025-01-30T15:17:23.442463+00:00,,,,,,,"{""EDA"": 4.908999919891357, ""ECG"": 0.9459999799728394}"
2025-01-30T15:17:23.444042+00:00,,,,,,,"{""EDA"": 4.8979997634887695, ""ECG"": 0.49000000953674316}"
2025-01-30T15:17:23.444565+00:00,,,,,,,"{""EDA"": 5.026000022888184, ""ECG"": -0.8640000224113464}"
2025-01-30T15:17:23.444565+00:00,,,,,,,"{""EDA"": 4.928999900817871, ""ECG"": -0.7850000262260437}"
2025-01-30T15:17:23.444565+00:00,,,,,,,"{""EDA"": 4.880000114440918, ""ECG"": 0.453000009059906}"
2025-01-30T15:17:23.446233+00:00,,,,,,,"{""EDA"": 4.6570000648498535, ""ECG"": 0.9419999718666077}"
2025-01-30T15:17:23.447259+00:00,,,,,,,"{""EDA"": 4.48199987411499, ""ECG"": 0.06300000101327896}"
2025-01-30T15:17:23.447775+00:00,,,,,,,"{""EDA"": 4.390999794006348, ""ECG"": -0.9169999957084656}"
2025-01-30T15:17:23.447775+00:00,,,,,,,"{""EDA"": 4.169000148773193, ""ECG"": -0.5350000262260437}"
2025-01-30T15:17:23.449903+00:00,,,,,,,"{""EDA"": 3.9200000762939453, ""ECG"": 0.6399999856948853}"
2025-01-30T15:17:23.451612+00:00,,,,,,,"{""EDA"": 3.453000068664551, ""ECG"": 0.9210000038146973}"
2025-01-30T15:17:23.451612+00:00,,,,,,,"{""EDA"": 3.1760001182556152, ""ECG"": -0.20600000023841858}"
2025-01-30T15:17:23.453726+00:00,,,,,,,"{""EDA"": 2.815999984741211, ""ECG"": -0.9779999852180481}"
2025-01-30T15:17:23.455335+00:00,,,,,,,"{""EDA"": 2.558000087738037, ""ECG"": -0.2709999978542328}"
2025-01-30T15:17:23.456939+00:00,,,,,,,"{""EDA"": 2.2829999923706055, ""ECG"": 0.8989999890327454}"
2025-01-30T15:17:23.457677+00:00,,,,,,,"{""EDA"": 1.940999984741211, ""ECG"": 0.7160000205039978}"
2025-01-30T15:17:23.458821+00:00,,,,,,,"{""EDA"": 1.565000057220459, ""ECG"": -0.5210000276565552}"
2025-01-30T15:17:23.460623+00:00,,,,,,,"{""EDA"": 1.3049999475479126, ""ECG"": -0.9779999852180481}"
2025-01-30T15:17:23.461162+00:00,,,,,,,"{""EDA"": 1.0190000534057617, ""ECG"": 0.08399999886751175}"
2025-01-30T15:17:23.462179+00:00,,,,,,,"{""EDA"": 0.800000011920929, ""ECG"": 1.0010000467300415}"
2025-01-30T15:17:23.463189+00:00,,,,,,,"{""EDA"": 0.4560000002384186, ""ECG"": 0.453000009059906}"
2025-01-30T15:17:23.463189+00:00,,,,,,,"{""EDA"": 0.34200000762939453, ""ECG"": -0.8130000233650208}"
2025-01-30T15:17:23.464553+00:00,,,,,,,"{""EDA"": 0.3009999990463257, ""ECG"": -0.8389999866485596}"
2025-01-30T15:17:23.465063+00:00,,,,,,,"{""EDA"": 0.09600000083446503, ""ECG"": 0.382999986410141}"
2025-01-30T15:17:23.466621+00:00,,,,,,,"{""EDA"": 0.10599999874830246, ""ECG"": 1.00600004196167}"
2025-01-30T15:17:23.467633+00:00,,,,,,,"{""EDA"": 0.04800000041723251, ""ECG"": 0.05299999937415123}"
2025-01-30T15:17:23.467633+00:00,,,,,,,"{""EDA"": -0.04800000041723251, ""ECG"": -0.9810000061988831}"
2025-01-30T15:17:23.468667+00:00,,,,,,,"{""EDA"": 0.1340000033378601, ""ECG"": -0.5789999961853027}"
2025-01-30T15:17:23.471079+00:00,,,,,,,"{""EDA"": 0.09000000357627869, ""ECG"": 0.6840000152587891}"
2025-01-30T15:17:23.473118+00:00,,,,,,,"{""EDA"": 0.3970000147819519, ""ECG"": 0.9359999895095825}"
2025-01-30T15:17:23.476288+00:00,,,,,,,"{""EDA"": 0.6010000109672546, ""ECG"": -0.2280000001192093}"
2025-01-30T15:17:23.477114+00:00,,,,,,,"{""EDA"": 0.6449999809265137, ""ECG"": -1.0429999828338623}"
2025-01-30T15:17:23.477114+00:00,,,,,,,"{""EDA"": 0.8889999985694885, ""ECG"": -0.2619999945163727}"
2025-01-30T15:17:23.478141+00:00,,,,,,,"{""EDA"": 1.1990000009536743, ""ECG"": 0.8220000267028809}"
2025-01-30T15:17:23.478141+00:00,,,,,,,"{""EDA"": 1.6239999532699585, ""ECG"": 0.7879999876022339}"
2025-01-30T15:17:23.479682+00:00,,,,,,,"{""EDA"": 1.8619999885559082, ""ECG"": -0.48899999260902405}"
2025-01-30T15:17:23.479682+00:00,,,,,,,"{""EDA"": 2.2049999237060547, ""ECG"": -0.9509999752044678}"
2025-01-30T15:17:23.481254+00:00,,,,,,,"{""EDA"": 2.5179998874664307, ""ECG"": -0.07500000298023224}"
2025-01-30T15:17:23.482898+00:00,,,,,,,"{""EDA"": 2.865999937057495, ""ECG"": 0.9409999847412109}"
2025-01-30T15:17:23.484424+00:00,,,,,,,"{""EDA"": 3.2009999752044678, ""ECG"": 0.5130000114440918}"
2025-01-30T15:17:23.484950+00:00,,,,,,,"{""EDA"": 3.515000104904175, ""ECG"": -0.7210000157356262}"
2025-01-30T15:17:23.484950+00:00,,,,,,,"{""EDA"": 3.6700000762939453, ""ECG"": -0.8149999976158142}"
2025-01-30T15:17:23.489673+00:00,,,,,,,"{""EDA"": 4.066999912261963, ""ECG"": 0.29899999499320984}"
2025-01-30T15:17:23.491294+00:00,,,,,,,"{""EDA"": 4.21999979019165, ""ECG"": 1.0479999780654907}"
2025-01-30T15:17:23.492880+00:00,,,,,,,"{""EDA"": 4.396999835968018, ""ECG"": 0.1809999942779541}"
2025-01-30T15:17:23.492880+00:00,,,,,,,"{""EDA"": 4.682000160217285, ""ECG"": -0.8669999837875366}"
2025-01-30T15:17:23.494356+00:00,,,,,,,"{""EDA"": 4.764999866485596, ""ECG"": -0.6589999794960022}"
2025-01-30T15:17:23.495147+00:00,,,,,,,"{""EDA"": 4.860000133514404, ""ECG"": 0.5789999961853027}"
2025-01-30T15:17:23.495660+00:00,,,,,,,"{""EDA"": 4.942999839782715, ""ECG"": 0.9259999990463257}"
2025-01-30T15:17:23.495660+00:00,,,,,,,"{""EDA"": 5.010000228881836, ""ECG"": -0.05299999937415123}"
2025-01-30T15:17:23.498478+00:00,,,,,,,"{""EDA"": 4.99399995803833, ""ECG"": -0.9509999752044678}"
2025-01-30T15:17:23.499568+00:00,,,,,,,"{""EDA"": 4.928999900817871, ""ECG"": -0.42399999499320984}"
2025-01-30T15:17:23.499568+00:00,,,,,,,"{""EDA"": 4.7220001220703125, ""ECG"": 0.7990000247955322}"
2025-01-30T15:17:23.499568+00:00,,,,,,,"{""EDA"": 4.60699987411499, ""ECG"": 0.8259999752044678}"
2025-01-30T15:17:23.501107+00:00,,,,,,,"{""EDA"": 4.506999969482422, ""ECG"": -0.3479999899864197}"
2025-01-30T15:17:23.501107+00:00,,,,,,,"{""EDA"": 4.300000190734863, ""ECG"": -0.996999979019165}"
2025-01-30T15:17:23.501107+00:00,,,,,,,"{""EDA"": 3.927000045776367, ""ECG"": -0.16099999845027924}"
2025-01-30T15:17:23.503738+00:00,,,,,,,"{""EDA"": 3.6730000972747803, ""ECG"": 0.9340000152587891}"
2025-01-30T15:17:23.508725+00:00,,,,,,,"{""EDA"": 3.4739999771118164, ""ECG"": 0.6439999938011169}"
2025-01-30T15:17:23.510299+00:00,,,,,,,"{""EDA"": 3.0460000038146973, ""ECG"": -0.6650000214576721}"
2025-01-30T15:17:23.511768+00:00,,,,,,,"{""EDA"": 2.7269999980926514, ""ECG"": -0.9290000200271606}"
2025-01-30T15:17:23.513336+00:00,,,,,,,"{""EDA"": 2.5439999103546143, ""ECG"": 0.10300000011920929}"
2025-01-30T15:17:23.513848+00:00,,,,,,,"{""EDA"": 2.117000102996826, ""ECG"": 0.972000002861023}"
2025-01-30T15:17:23.515408+00:00,,,,,,,"{""EDA"": 1.8359999656677246, ""ECG"": 0.3330000042915344}"
2025-01-30T15:17:23.517898+00:00,,,,,,,"{""EDA"": 1.5520000457763672, ""ECG"": -0.8460000157356262}"
2025-01-30T15:17:23.522524+00:00,,,,,,,"{""EDA"": 1.1410000324249268, ""ECG"": -0.7509999871253967}"
2025-01-30T15:17:23.522524+00:00,,,,,,,"{""EDA"": 0.8519999980926514, ""ECG"": 0.40400001406669617}"
2025-01-30T15:17:23.523875+00:00,,,,,,,"{""EDA"": 0.593999981880188, ""ECG"": 1.0219999551773071}"
2025-01-30T15:17:23.525933+00:00,,,,,,,"{""EDA"": 0.38199999928474426, ""ECG"": 0.012000000104308128}"
2025-01-30T15:17:23.528455+00:00,,,,,,,"{""EDA"": 0.2680000066757202, ""ECG"": -0.9409999847412109}"
2025-01-30T15:17:23.529977+00:00,,,,,,,"{""EDA"": 0.17000000178813934, ""ECG"": -0.4490000009536743}"
2025-01-30T15:17:23.531010+00:00,,,,,,,"{""EDA"": 0.1420000046491623, ""ECG"": 0.7860000133514404}"
2025-01-30T15:17:23.531010+00:00,,,,,,,"{""EDA"": -0.08399999886751175, ""ECG"": 0.8069999814033508}"
2025-01-30T15:17:23.532071+00:00,,,,,,,"{""EDA"": -0.01600000075995922, ""ECG"": -0.5049999952316284}"
2025-01-30T15:17:23.532584+00:00,,,,,,,"{""EDA"": -0.03200000151991844, ""ECG"": -0.9800000190734863}"
2025-01-30T15:17:23.533752+00:00,,,,,,,"{""EDA"": 0.20800000429153442, ""ECG"": 0.13600000739097595}"
2025-01-30T15:17:23.533752+00:00,,,,,,,"{""EDA"": 0.20800000429153442, ""ECG"": 1.027999997138977}"
2025-01-30T15:17:23.533752+00:00,,,,,,,"{""EDA"": 0.43799999356269836, ""ECG"": 0.34299999475479126}"
2025-01-30T15:17:23.538110+00:00,,,,,,,"{""EDA"": 0.6710000038146973, ""ECG"": -0.8740000128746033}"
2025-01-30T15:17:23.539685+00:00,,,,,,,"{""EDA"": 0.8989999890327454, ""ECG"": -0.6850000023841858}"
2025-01-30T15:17:23.540702+00:00,,,,,,,"{""EDA"": 1.1430000066757202, ""ECG"": 0.5170000195503235}"
2025-01-30T15:17:23.543295+00:00,,,,,,,"{""EDA"": 1.4019999504089355, ""ECG"": 0.9380000233650208}"
2025-01-30T15:17:23.544366+00:00,,,,,,,"{""EDA"": 1.684000015258789, ""ECG"": -0.14100000262260437}"
2025-01-30T15:17:23.546097+00:00,,,,,,,"{""EDA"": 2.178999900817871, ""ECG"": -0.9470000267028809}"
2025-01-30T15:17:23.547623+00:00,,,,,,,"{""EDA"": 2.4690001010894775, ""ECG"": -0.28700000047683716}"
2025-01-30T15:17:23.548163+00:00,,,,,,,"{""EDA"": 2.8299999237060547, ""ECG"": 0.8009999990463257}"
2025-01-30T15:17:23.548163+00:00,,,,,,,"{""EDA"": 3.0420000553131104, ""ECG"": 0.7179999947547913}"
2025-01-30T15:17:23.549706+00:00,,,,,,,"{""EDA"": 3.328000068664551, ""ECG"": -0.5059999823570251}"
2025-01-30T15:17:23.882817+00:00,3,50,2100,5.123087,2025-01-30T15:17:23.877984+00:00,,
2025-01-30T15:17:25.227169+00:00,,,,,,,"{""EDA"": 3.7639999389648438, ""ECG"": -0.8949999809265137}"
2025-01-30T15:17:25.227744+00:00,,,,,,,"{""EDA"": 4.02400016784668, ""ECG"": 0.18000000715255737}"
2025-01-30T15:17:25.227744+00:00,,,,,,,"{""EDA"": 4.175000190734863, ""ECG"": 1.031000018119812}"
2025-01-30T15:17:25.227744+00:00,,,,,,,"{""EDA"": 4.486999988555908, ""ECG"": 0.2680000066757202}"
2025-01-30T15:17:25.228805+00:00,,,,,,,"{""EDA"": 4.715000152587891, ""ECG"": -0.8809999823570251}"
2025-01-30T15:17:25.229312+00:00,,,,,,,"{""EDA"": 4.9039998054504395, ""ECG"": -0.6039999723434448}"
2025-01-30T15:17:25.229887+00:00,,,,,,,"{""EDA"": 4.848999977111816, ""ECG"": 0.6309999823570251}"
2025-01-30T15:17:25.230411+00:00,,,,,,,"{""EDA"": 5.01200008392334, ""ECG"": 0.8539999723434448}"
2025-01-30T15:17:26.022942+00:00,,,,,,,"{""EDA"": 4.947999954223633, ""ECG"": -0.23999999463558197}"
2025-01-30T15:17:26.023493+00:00,,,,,,,"{""EDA"": 4.929999828338623, ""ECG"": -1.0240000486373901}"
2025-01-30T15:17:26.023493+00:00,,,,,,,"{""EDA"": 4.863999843597412, ""ECG"": -0.27799999713897705}"
2025-01-30T15:17:26.024552+00:00,,,,,,,"{""EDA"": 4.71999979019165, ""ECG"": 0.8820000290870667}"
2025-01-30T15:17:27.021936+00:00,,,,,,,"{""EDA"": 4.573999881744385, ""ECG"": 0.6639999747276306}"
